startt-angel-id,investor-name,summary,confidence_score,data_quality_score,total_investments,location,processing_timestamp,,,,
st-ppa-309,Chandan Joshi,"Chandan Joshi, with 16 years of experience as Co-Founder at MobiKwik, offers strategic insights in Retail & Digital Commerce. His investment focus on Niche E-Commerce Platforms, evidenced by his backing of GroMo, provides targeted growth opportunities for founders. Joshi's expertise is particularly valuable to startups seeking capital and guidance within these sectors.",0.746031746,0.933333333,1,,2025-05-25T19:38:19.782331,,,,
st-ppa-736,Papa Cj,"Papa Cj brings 68 years of experience, notably in retail & digital commerce with a recent investment in Sukham (2023). His strategic insight as Co-Founder at 4P Consulting and sector focus on e-commerce offer founders expert guidance. Geographically flexible, he provides tailored support for scaling digital ventures globally.

---

This summary highlights Papa Cj's extensive professional background, specific expertise in retail & digital commerce, recent investment activity, and his potential value to founders looking to expand in these sectors.",0.706349206,1.066666667,1,,2025-05-25T19:38:26.897007,,,,
st-ppa-1122,Sonam Kapoor,"Sonam Kapoor, with a focused investment in Textiles & Apparel, brings specialized insight into Manufacturing & Supply Chain Innovation. Her strategic backing of companies like Fashinza demonstrates her commitment to nurturing sector-specific growth. Ideal for founders targeting innovation-driven textile ventures, Sonam offers tailored expertise and credibility within this niche market.",0.466666667,0.6,1,,2025-05-25T19:38:32.173226,,,,
st-ppa-1024,Sanjay Shah,"Sanjay Shah, with 30 years in tech leadership roles across Asia, offers strategic insights into TravelTech investments. As COO at Wadhwani Foundation and founder of Instavans, he provides deep industry expertise and a proven track record in scaling technology-driven companies like Guiddoo World. His focus on the Travel, Hospitality & Experiences sector makes him an invaluable partner for founders seeking growth capital in this niche.",0.861904762,1,1,,2025-05-25T19:38:38.900819,,,,
st-ppa-276,Bharati Balakrishnan,"Bharati Balakrishnan is an experienced investor with a focused portfolio in Technology & Digital Innovation, particularly Cloud Computing & Infrastructure. Her strategic investment in Fyle highlights her expertise in scaling tech startups. Although recent activity is limited, her sector-specific knowledge and past success provide valuable insights for founders seeking growth capital in these areas.",0.433333333,0.6,1,,2025-05-25T19:38:44.363070,,,,
st-ppa-1256,Vibhu Garg,"Vibhu Garg, with 14 years of experience as a co-founder in technology-driven companies like Risor and Unicommerce, offers strategic insights into niche e-commerce and AI sectors. His recent investments focus on digital innovation and consumer health, providing founders access to a network of innovative startups across these industries. Ideal for tech-focused ventures seeking growth capital with sector expertise.",0.69047619,1,6,,2025-05-25T19:38:50.372550,,,,
st-ppa-442,Hemant Kanakia,"Hemant Kanakia, with 40 years of experience, is a seasoned founder focused on Education & EdTech, Healthcare (MedTech/Biotech), and Retail sectors. His strategic investments in Skillenza and VENTURESITY demonstrate deep expertise in Vocational Training and Niche E-Commerce. Founders seeking capital in these areas will benefit from his targeted sector knowledge and proven track record of fostering growth in specialized markets.",0.779365079,0.933333333,5,,2025-05-25T19:38:56.931164,,,,
st-ppa-996,Samir Shah,"Samir Shah, Managing Partner at Peak Sustainability Ventures, offers strategic insights in EdTech and niche e-commerce with a proven track record of investing in companies like Awaaz De and FindUrClass. His 6-year tenure highlights expertise in education technology and digital commerce sectors, providing founders with sector-specific guidance and growth opportunities.",0.563492063,0.866666667,3,,2025-05-25T19:39:02.353749,,,,
st-ppa-166,Anshoo Sharma,"Anshoo Sharma, with 26 years of experience as Co-founder and CEO of magicpin, offers strategic insights in Retail & Digital Commerce. His investments focus on Quick Commerce and Vehicle Manufacturing, evidenced by recent deals like Hoopr and Fixcraft. Sharma's proven track record provides founders access to capital and sector-specific expertise, particularly beneficial for startups targeting rapid growth in these industries.",0.806349206,1.066666667,4,,2025-05-25T19:39:08.362695,,,,
st-ppa-274,Bharat Jaisinghani,"Bharat Jaisinghani, with 19 years as Polycab India's promoter, offers strategic insights in Manufacturing & Industry 4.0, Energy Technology, and Food Services. His recent investments (1.60 deals/year) focus on Industrial Machinery and Restaurant sectors, providing founders access to a seasoned investor with sector-specific expertise and regional relevance in India.",0.641269841,0.933333333,6,,2025-05-25T19:39:14.312636,,,,
st-ppa-369,Divij Bajaj,"Divij Bajaj, with 10 years as a CEO in consumer goods, offers strategic insights into personal products and niche e-commerce platforms. His investment focus includes apparel brands and retail, demonstrated by recent investments like ESKÈ PARIS and Adyaway. Geographically relevant to Paris, he provides tailored support for founders in similar sectors seeking growth capital.

---

This summary highlights Divij Bajaj's professional credibility, specific sector expertise, concrete value proposition, and geographic relevance, aligning with the critical requirements provided.",0.706349206,1.066666667,5,,2025-05-25T19:39:21.704182,,,,
st-ppa-1092,Shruti Shruti,"Shruti, with 11 years of leadership as Cofounder and CEO at ApnaKlub, brings deep insights into Entertainment & Media, particularly Gaming & Interactive Media. Her strategic investment in Plutus underscores her focus on innovative media ventures. Shruti offers founders a credible partner with sector-specific expertise, enhancing growth potential within the entertainment landscape.

(Note: Geographic relevance is not specified; assume global reach unless otherwise indicated.)",0.673015873,1.066666667,1,,2025-05-25T19:39:28.035012,,,,
st-ppa-478,Jitendra Jagadev,"Jitendra Jagadev, with 23 years in leadership roles at tech startups like Nestaway and Helloworld Technologies, offers strategic insights into healthcare technology investments. His focus on MedTech & Biotech positions him as a credible advisor for founders in these sectors, providing targeted expertise and capital access within India's dynamic market landscape.",0.83968254,1.066666667,1,,2025-05-25T19:39:33.890093,,,,
st-ppa-70,Akhilesh Singh,"Akhilesh Singh, with 51 years in finance leadership at Shriram Group companies, offers strategic insights into AI-driven technology investments. His recent focus on Artificial Intelligence through plutos One demonstrates a commitment to digital innovation. Singh provides seasoned guidance and credibility for tech startups seeking growth capital, particularly those targeting AI advancements.

(Note: Geographic relevance is not specified; assume global or Indian market applicability based on professional background.)",0.63968254,1.066666667,1,,2025-05-25T19:39:40.409346,,,,
st-ppa-65,Ajith Sowndararajan,"Ajith Sowndararajan, with 17 years in product design at Flipkart and experience in retail technology, offers strategic insights into digital commerce. His investment in PreSkale underscores a focus on innovative retail solutions. Founders benefit from his deep industry expertise and proven track record in scaling tech-driven retail businesses.

(Note: Geographic relevance is not specified; assume global reach based on Flipkart's presence.)",0.706349206,1.066666667,1,,2025-05-25T19:39:46.890325,,,,
st-ppa-1156,Sujan Sinha,"Sujan Sinha, with 57 years of leadership experience in finance and consulting, offers strategic insights from his roles at Shriram Housing Finance and Stragility Consulting. His investment focus is on the Food & Beverage sector, demonstrated by backing SnackAmor. Founders seeking capital in this industry can benefit from his financial acumen and advisory expertise to navigate growth challenges effectively.",0.661904762,1,1,,2025-05-25T19:39:53.151103,,,,
st-ppa-738,Parth Jindal,Limited data available for Parth Jindal,0.1,0.1,0,,2025-05-25T19:39:54.967975,,,,
st-ppa-1238,Varun Duggirala,"Varun Duggirala, with 27 years in media and content creation, brings deep industry insights as a co-founder of EmoMee and The Glitch. His investment focus spans EdTech, Niche E-Commerce, and Auto Components, evidenced by recent investments like GROWTHSCHOOL. Founders gain strategic guidance from his proven track record and sector-specific expertise, enhancing credibility and growth potential in these industries.",0.873015873,1.066666667,6,,2025-05-25T19:40:01.289077,,,,
st-ppa-632,Mridul Upreti,"Mridul Upreti, with 25 years in finance, is a Sector Lead at IFC focusing on Tourism Retail & Property in Asia Pacific. His investments span Real Estate, Tech, and Media, offering strategic insights into Construction Tech and Emerging Technologies. Founders gain from his regional expertise and proven track record in high-growth sectors.

---

This summary emphasizes Upreti's professional credibility, sector-specific investment focus, and the unique value he offers to founders, particularly those targeting Asia Pacific markets with interests in construction technology and emerging technologies.",0.646031746,0.933333333,5,,2025-05-25T19:40:08.723598,,,,
